"","FIPS","STATE","COUNTY","DENS13","DENS10","UB13","UB10"
"301","08113","CO","San Miguel",5.82618948136952,6.19304666322736,0,0
"302","08115","CO","Sedgwick",4.33546779994243,4.28802581223262,0,0
"303","08117","CO","Summit",46.175390571681,50.0185454311232,0,0
"304","08119","CO","Teller",41.7842228299033,43.2867745788563,0,0
"305","08121","CO","Washington",1.90467347704056,1.92214754563727,0,0
"306","08123","CO","Weld",64.9024345325515,74.0173165876428,1,1
"307","08125","CO","Yuma",4.26875179559891,4.25860119190384,0,0
"308","09001","CT","Fairfield",1482.24308921938,1511.2323754586,1,1
"309","09003","CT","Hartford",1218.65859775601,1217.1662689004,1,1
"310","09005","CT","Litchfield",204.907982231546,198.826865942257,1,1
"311","09007","CT","Middlesex",448.660434288623,442.37285188523,1,1
"312","09009","CT","New Haven",1426.97667836243,1421.563963139,1,1
"313","09011","CT","New London",412.24338662351,404.40882206106,1,1
"314","09013","CT","Tolland",371.432946955192,368.758715546546,1,1
"315","09015","CT","Windham",230.285417293667,227.210785764462,1,1
"316","10001","DE","Kent",281.536833695949,298.241727809448,1,1
"317","10003","DE","New Castle",1273.29413583079,1302.26313507059,1,1
"318","10005","DE","Sussex",214.333589456352,234.532857317116,1,1
"319","11001","DC","District of Columbia",10145.6265425354,11212.4414561102,1,1
"320","12001","FL","Alachua",285.535627556865,300.73536438288,1,1
"321","12003","FL","Baker",46.2537932654863,47.4772487303386,0,0
"322","12005","FL","Bay",225.0680426755,240.596978181592,1,1
"323","12007","FL","Bradford",95.1864643485731,91.7778357335389,0,0
"324","12009","FL","Brevard",537.254449648073,567.915348724782,1,1
"325","12011","FL","Broward",1475.38511708331,1578.09979873523,1,1
"326","12013","FL","Calhoun",25.9107907583763,25.4595552186386,0,0
"327","12015","FL","Charlotte",237.074770279657,260.121337955222,1,1
"328","12017","FL","Citrus",241.044694221389,245.983726033463,1,1
"329","12019","FL","Clay",318.793392198465,342.99432207309,1,1
"330","12021","FL","Collier",164.243028075387,182.114601559528,1,1
"331","12023","FL","Columbia",84.7173583206364,86.6444625673037,1,1
"332","12027","FL","DeSoto",54.3924212507336,57.1362945111383,0,0
"333","12029","FL","Dixie",23.0253473263724,23.3132705435249,0,0
"334","12031","FL","Duval",1144.8596331735,1212.60015941855,1,1
"335","12033","FL","Escambia",458.209419956575,474.550158492369,1,1
"336","12035","FL","Flagler",200.431307200079,220.696702213845,1,1
"337","12037","FL","Franklin",21.6074957544887,21.947859630836,0,0
"338","12039","FL","Gadsden",90.7561180440796,89.1234375594198,0,0
"339","12041","FL","Gilchrist",48.3792400167774,50.3753805577546,0,0
"340","12043","FL","Glades",16.2281958032665,16.5793104372362,0,0
"341","12045","FL","Gulf",28.0013241839653,28.4658557445427,0,0
"342","12047","FL","Hamilton",28.5234629049821,27.7721796104531,0,0
"343","12049","FL","Hardee",42.8612340635099,42.6918964399052,0,0
"344","12051","FL","Hendry",33.2649825321563,34.8099920217972,0,0
"345","12053","FL","Hernando",366.361605572765,386.628850049514,1,1
"346","12055","FL","Highlands",96.6694115118264,100.43290343189,1,1
"347","12057","FL","Hillsborough",1232.99672656378,1351.57059773962,1,1
"348","12059","FL","Holmes",41.4892396578024,40.5827590893627,0,0
"349","12061","FL","Indian River",277.121928180928,300.245251043867,1,1
"350","12063","FL","Jackson",53.7463807325315,52.8158489816176,0,0
"351","12065","FL","Jefferson",24.1919427550671,23.5833404216063,0,0
"352","12067","FL","Lafayette",16.0928789031246,16.0910386653998,0,0
"353","12069","FL","Lake",320.68811556061,357.385562598903,1,1
"354","12071","FL","Lee",808.108435964819,916.08813481242,1,1
"355","12073","FL","Leon",417.822183254339,432.035311530743,1,1
"356","12075","FL","Levy",36.0302472692697,35.7369185417182,0,0
"357","12077","FL","Liberty",9.94306527153723,10.0112832205596,0,0
"358","12079","FL","Madison",27.4016123589995,26.5452221667623,0,0
"359","12081","FL","Manatee",443.498629105774,503.216494086506,1,1
"360","12083","FL","Marion",210.473431224569,219.856612111838,1,1
"361","12085","FL","Martin",271.934879658843,289.95825228046,1,1
"362","12086","FL","Miami-Dade",1343.24086523479,1430.94732850109,1,1
"363","12087","FL","Monroe",75.475194633915,77.623114958748,1,1
"364","12089","FL","Nassau",114.336939231896,124.226931076517,1,1
"365","12091","FL","Okaloosa",199.788906251616,215.790121571092,1,1
"366","12093","FL","Okeechobee",51.5565197241705,52.7660339601697,0,0
"367","12095","FL","Orange",1301.06814386857,1462.42983358258,1,1
"368","12097","FL","Osceola",210.80870611715,255.09076089539,1,1
"369","12099","FL","Palm Beach",679.893159073662,734.243144653181,1,1
"370","12101","FL","Pasco",626.864889611671,683.632905550887,1,1
"371","12103","FL","Pinellas",3360.20402685257,3498.48147282534,1,1
"372","12105","FL","Polk",339.462640497324,371.932955839367,1,1
"373","12107","FL","Putnam",101.266040481691,100.005763903353,1,1
"374","12109","FL","St. Johns",328.168507992351,392.079081438361,1,1
"375","12111","FL","St. Lucie",491.351496644057,534.322350091469,1,1
"376","12113","FL","Santa Rosa",153.795147074465,168.487729434345,1,1
"377","12115","FL","Sarasota",689.185841584561,741.44677153395,1,1
"378","12117","FL","Seminole",1381.49106702421,1471.7246987897,1,1
"379","12119","FL","Sumter",179.929965021482,221.233279858898,1,1
"380","12121","FL","Suwannee",62.2541932771552,63.792212422857,0,0
"381","12123","FL","Taylor",21.7195610701932,21.1808852837215,0,0
"382","12125","FL","Union",62.8483993443884,62.5692008629473,0,0
"383","12127","FL","Volusia",450.73255429997,479.220543245807,1,1
"384","12129","FL","Wakulla",50.8298593201374,52.5662933281864,0,0
"385","12131","FL","Walton",54.5383228218851,63.4703103799913,1,1
"386","12133","FL","Washington",42.3850379580914,42.1516817455458,0,0
"387","13001","GA","Appling",36.1955985969852,36.3928068273273,0,0
"388","13003","GA","Atkinson",24.5506677221078,24.3532487665891,0,0
"389","13005","GA","Bacon",43.1558872155274,43.422735160493,0,0
"390","13007","GA","Baker",9.97245957162884,9.32615060818896,0,0
"391","13009","GA","Baldwin",178.47347715771,175.634531847626,0,0
"392","13011","GA","Banks",78.9911014895722,79.753738535536,0,0
"393","13013","GA","Barrow",436.240919032056,479.619858173076,1,1
"394","13015","GA","Bartow",218.439465232159,225.485618809711,1,1
"395","13017","GA","Ben Hill",70.270513230935,68.5833172487175,0,0
"396","13019","GA","Berrien",42.4302625224328,42.1005395060647,0,0
"397","13021","GA","Bibb",622.69321797737,614.549407341288,1,1
"398","13023","GA","Bleckley",60.0411604751491,59.179525119206,0,0
"399","13025","GA","Brantley",41.6154383256741,41.9590499626724,0,0
"400","13027","GA","Brooks",32.2182915780849,31.6848694386429,0,0
"401","13029","GA","Bryan",72.0472164222557,82.3118230281008,0,0
"402","13031","GA","Bulloch",105.810652729982,111.149490552795,1,1
"403","13033","GA","Burke",28.082271791073,27.2684506260473,0,0
"404","13035","GA","Butts",127.787443416546,128.801586433941,0,0
"405","13037","GA","Calhoun",23.5121671231033,22.9272163633659,0,0
"406","13039","GA","Camden",82.8665560774863,85.9904257380778,1,1
"407","13043","GA","Candler",45.4447295233983,44.5477670031537,0,0
"408","13045","GA","Carroll",222.732961461337,232.475023881498,1,1
"409","13047","GA","Catoosa",398.412648966114,408.853051013906,1,1
"410","13049","GA","Charlton",16.9085737509591,16.7831814226836,0,0
"411","13051","GA","Chatham",635.741716831392,673.13787458128,1,1
